,Gender,Age,Under_30,Senior_Citizen,Married,Dependents,Number_of_Dependents,Latitude,Longitude,Satisfaction Score,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Total Extra Data Charges,Total Revenue,Churn Category
2134,0.0,63.0,0.0,0.0,0.0,0.0,0.0,33.923149,-117.244933,4.0,3.0,0.0,0.0,30.0,3.0,1.0,1.0,1.0,1.0,18.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2717.9,0.0
2135,0.0,63.0,0.0,0.0,0.0,0.0,0.0,34.242058,-116.89802,3.0,3.0,1.0,0.0,16.0,0.0,1.0,1.0,1.0,2.0,12.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2625.75,0.0
2136,1.0,46.0,1.0,1.0,1.0,0.0,1.0,34.242058,-116.89802,4.0,3.0,1.0,10.0,70.0,1.0,1.0,0.0,1.0,2.0,30.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,9761.9,0.0
2137,1.0,46.0,1.0,1.0,1.0,0.0,1.0,32.677097,-116.304991,4.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,1.0,21.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,379.4,0.0
2138,1.0,31.0,0.0,1.0,0.0,0.0,3.0,32.677097,-116.304991,3.0,3.0,0.0,0.0,15.0,0.0,1.0,0.0,1.0,1.0,29.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1606.1,0.0
2139,1.0,31.0,0.0,1.0,0.0,0.0,3.0,32.677097,-116.304991,3.0,3.0,0.0,0.0,18.0,4.0,0.0,0.0,1.0,1.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,50.0,657.3,0.0
2140,1.0,74.0,0.0,1.0,1.0,0.0,0.0,32.677097,-116.304991,1.0,3.0,1.0,1.0,15.0,0.0,1.0,0.0,1.0,3.0,22.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2024.3,1.0
2141,0.0,19.0,1.0,0.0,1.0,0.0,0.0,33.507255,-119.7549407277953,3.0,3.0,1.0,10.0,2.0,0.0,1.0,0.0,1.0,0.0,53.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,199.8,1.0
2142,0.0,61.0,0.0,0.0,1.0,0.0,0.0,37.800254,-119.7549407277953,2.0,3.0,1.0,1.0,32.0,5.0,1.0,1.0,1.0,2.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,389.62,1.0
2143,1.0,52.0,0.0,1.0,0.0,0.0,0.0,36.19204239161876,-122.598542,1.0,3.0,0.0,0.0,25.0,0.0,1.0,0.0,1.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,20.0,2410.1,2.0
2144,0.0,37.0,0.0,0.0,1.0,0.0,1.0,39.84784,-119.7549407277953,3.0,3.0,1.0,8.0,7.0,0.0,0.0,0.0,1.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,246.6,0.0
2145,0.0,37.0,0.0,0.0,1.0,0.0,1.0,39.84784,-119.7549407277953,3.0,3.0,1.0,10.0,45.0,0.0,1.0,0.0,1.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,90.0,4333.4,0.0
2146,1.0,21.0,1.0,1.0,1.0,1.0,1.0,36.19204239161876,-121.686241,3.0,3.0,1.0,10.0,45.0,0.0,1.0,0.0,1.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,90.0,4333.4,0.0
2147,1.0,27.0,1.0,1.0,0.0,0.0,0.0,33.9108,-117.398153,3.0,3.0,1.0,10.0,45.0,0.0,1.0,0.0,1.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,90.0,4333.4,0.0
2148,1.0,26.0,1.0,1.0,0.0,0.0,0.0,35.772244,-119.209689,5.0,3.0,0.0,0.0,17.0,4.0,1.0,0.0,1.0,2.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1816.96,0.0
2149,1.0,42.0,1.0,1.0,1.0,1.0,1.0,34.536232,-118.082935,1.0,3.0,1.0,1.0,14.0,0.0,1.0,0.0,1.0,3.0,19.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1576.0,1.0
2150,0.0,47.0,0.0,0.0,1.0,1.0,2.0,38.200231,-121.235034,4.0,3.0,1.0,8.0,62.0,2.0,1.0,1.0,1.0,2.0,23.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,7636.6,1.0
2151,0.0,30.0,0.0,0.0,0.0,0.0,0.0,37.004068,-119.930027,4.0,3.0,0.0,0.0,70.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2041.5,0.0
2152,0.0,32.0,0.0,0.0,1.0,1.0,3.0,37.004068,-119.930027,4.0,3.0,0.0,0.0,25.0,0.0,0.0,0.0,1.0,3.0,75.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,844.45,0.0
2153,0.0,46.0,1.0,0.0,0.0,0.0,0.0,40.080342,-120.957805,3.0,3.0,0.0,0.0,32.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24.65,0.0
2154,1.0,35.0,0.0,1.0,1.0,0.0,0.0,36.19204239161876,-119.018233,1.0,3.0,0.0,0.0,32.0,5.0,0.0,1.0,1.0,1.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,119.91,0.0
2155,0.0,41.0,0.0,0.0,1.0,0.0,0.0,34.035602,-117.591528,3.0,3.0,1.0,8.0,64.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3044.441077322455,0.0
2156,1.0,50.0,0.0,1.0,1.0,0.0,0.0,33.714829,-117.872941,2.0,3.0,1.0,2.0,56.0,0.0,1.0,1.0,1.0,2.0,7.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,100.0,7178.849999999999,1.0
2157,1.0,48.0,0.0,1.0,0.0,0.0,0.0,32.765299,-117.122565,4.0,3.0,0.0,0.0,44.0,2.0,1.0,1.0,1.0,2.0,19.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,100.0,6870.95,0.0
2158,1.0,35.0,0.0,1.0,1.0,1.0,3.0,36.545353,-119.338535,4.0,3.0,0.0,0.0,44.0,2.0,1.0,1.0,1.0,2.0,19.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,100.0,6870.95,0.0
2159,1.0,45.0,0.0,1.0,0.0,0.0,0.0,37.704384,-122.126703,4.0,3.0,0.0,0.0,10.0,4.0,1.0,0.0,1.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,627.2,0.0
2160,1.0,45.0,0.0,1.0,0.0,0.0,0.0,34.282704,-118.312929,3.0,3.0,0.0,0.0,10.0,4.0,1.0,0.0,1.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,627.2,0.0
2161,1.0,23.0,1.0,1.0,0.0,1.0,1.0,38.736685,-119.7549407277953,3.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,189.0,0.0
2162,1.0,58.0,0.0,1.0,0.0,0.0,0.0,38.736685,-119.7549407277953,3.0,3.0,1.0,1.0,67.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2571.48,0.0
2163,0.0,46.0,0.0,0.0,0.0,1.0,1.0,38.736685,-119.7549407277953,4.0,3.0,1.0,8.0,72.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2173.09,0.0
2164,0.0,27.0,1.0,0.0,0.0,0.0,0.0,40.057784,-123.679461,4.0,3.0,1.0,8.0,72.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2173.09,0.0
2165,0.0,27.0,1.0,0.0,0.0,0.0,0.0,34.042286,-117.756106,5.0,3.0,1.0,7.0,22.0,4.0,1.0,1.0,1.0,2.0,27.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3044.441077322455,0.0
2166,0.0,20.0,1.0,0.0,0.0,0.0,0.0,32.886925,-117.152162,3.0,3.0,0.0,0.0,54.0,0.0,1.0,1.0,1.0,2.0,82.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,7986.43,1.0
2167,0.0,20.0,1.0,0.0,0.0,0.0,0.0,40.336392,-122.448533,4.0,3.0,0.0,0.0,54.0,0.0,1.0,1.0,1.0,2.0,82.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,7986.43,0.0
2168,1.0,45.0,0.0,1.0,0.0,0.0,0.0,33.28156,-115.955541,4.0,3.0,0.0,0.0,18.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,657.96,0.0
2169,1.0,66.0,0.0,1.0,0.0,0.0,0.0,35.073777,-119.7549407277953,3.0,3.0,0.0,0.0,19.0,0.0,1.0,0.0,1.0,2.0,16.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2203.5,0.0
2170,0.0,69.0,0.0,0.0,1.0,0.0,0.0,37.653947,-119.7549407277953,5.0,3.0,1.0,8.0,72.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,9023.45,0.0
2171,1.0,41.0,0.0,1.0,1.0,0.0,0.0,34.489983,-120.091246,3.0,3.0,1.0,2.0,31.0,0.0,1.0,0.0,1.0,1.0,15.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3272.92,0.0
2172,1.0,36.0,0.0,1.0,1.0,0.0,0.0,34.078821,-119.7549407277953,3.0,3.0,1.0,7.0,69.0,0.0,1.0,0.0,1.0,1.0,16.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4782.82,0.0
2173,1.0,61.0,0.0,1.0,1.0,0.0,0.0,32.85723,-117.209774,2.0,3.0,1.0,2.0,63.0,0.0,1.0,1.0,1.0,2.0,13.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,9686.85,0.0
2174,1.0,40.0,0.0,1.0,1.0,0.0,0.0,36.19204239161876,-119.234281,3.0,3.0,1.0,8.0,67.0,1.0,1.0,1.0,1.0,2.0,23.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8837.619999999999,0.0
2175,0.0,46.0,0.0,0.0,1.0,1.0,3.0,37.83323,-121.601461,5.0,3.0,1.0,3.0,64.0,2.0,1.0,1.0,1.0,2.0,53.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,9786.63,0.0
2176,0.0,29.0,1.0,0.0,0.0,0.0,0.0,36.19204239161876,-118.421314,3.0,3.0,1.0,3.0,64.0,2.0,1.0,1.0,1.0,2.0,53.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,9786.63,3.0
2177,0.0,24.0,1.0,0.0,0.0,1.0,0.0,34.150354,-119.7549407277953,5.0,3.0,1.0,8.0,32.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2609.25,0.0
2178,1.0,55.0,0.0,1.0,0.0,1.0,3.0,33.362575,-117.299644,4.0,3.0,0.0,0.0,33.0,3.0,1.0,0.0,1.0,2.0,53.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3617.03,0.0
2179,1.0,55.0,0.0,1.0,0.0,1.0,3.0,38.021772,-122.691744,4.0,3.0,0.0,0.0,40.0,0.0,1.0,1.0,0.0,1.0,19.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4561.85,0.0
2180,1.0,46.0,0.0,1.0,1.0,1.0,3.0,33.991782,-118.479229,4.0,3.0,1.0,1.0,18.0,0.0,1.0,0.0,1.0,2.0,28.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3044.441077322455,0.0
2181,0.0,25.0,1.0,0.0,1.0,1.0,2.0,37.378541,-122.020456,3.0,3.0,1.0,1.0,18.0,0.0,1.0,0.0,1.0,2.0,28.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3044.441077322455,0.0
2182,0.0,74.0,0.0,0.0,0.0,0.0,0.0,34.95703,-117.73045,3.0,3.0,0.0,0.0,30.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,1272.95,5.0
2183,0.0,20.0,1.0,0.0,0.0,0.0,0.0,34.144703,-117.770299,5.0,3.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,3.0,48.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.17,0.0
2184,0.0,75.0,0.0,0.0,1.0,0.0,0.0,33.849263,-116.382778,5.0,3.0,0.0,2.0,6.0,0.0,0.0,0.0,1.0,1.0,24.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,263.05,0.0
2185,0.0,40.0,0.0,0.0,1.0,0.0,0.0,37.722727,-119.7549407277953,3.0,3.0,0.0,2.0,6.0,0.0,0.0,0.0,1.0,1.0,24.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,263.05,0.0
2186,0.0,40.0,0.0,0.0,1.0,0.0,0.0,36.19204239161876,-121.018087,3.0,3.0,0.0,2.0,6.0,0.0,0.0,0.0,1.0,1.0,24.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,263.05,2.0
2187,0.0,51.0,0.0,0.0,1.0,0.0,0.0,33.548869,-117.334165,3.0,3.0,1.0,6.0,58.0,0.0,1.0,1.0,1.0,2.0,7.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,8548.349999999999,0.0
2188,0.0,53.0,0.0,0.0,0.0,0.0,0.0,33.930199,-117.862898,3.0,3.0,0.0,0.0,1.0,5.0,1.0,0.0,1.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,84.82000000000001,3.0
2189,0.0,36.0,0.0,0.0,1.0,1.0,1.0,39.094102,-123.500853,3.0,3.0,1.0,4.0,72.0,0.0,1.0,1.0,1.0,1.0,22.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,3044.441077322455,0.0
2190,1.0,59.0,0.0,1.0,0.0,0.0,0.0,34.248061,-117.29028,3.0,3.0,1.0,4.0,72.0,0.0,1.0,1.0,1.0,1.0,22.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,3044.441077322455,0.0
2191,1.0,65.0,0.0,1.0,1.0,0.0,0.0,34.234912,-118.153729,3.0,3.0,0.0,0.0,72.0,0.0,1.0,1.0,1.0,2.0,30.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,10141.32,0.0
2192,1.0,46.0,1.0,1.0,1.0,0.0,1.0,36.19204239161876,-120.18089,3.0,3.0,0.0,0.0,10.0,4.0,1.0,1.0,1.0,3.0,26.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,835.6999999999999,0.0
2193,1.0,29.0,1.0,1.0,1.0,0.0,0.0,36.19204239161876,-120.18089,4.0,3.0,0.0,0.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,687.18,0.0
2194,0.0,63.0,0.0,0.0,0.0,0.0,0.0,38.419088,-119.7549407277953,4.0,3.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,234.95,0.0
2195,0.0,63.0,0.0,0.0,0.0,0.0,0.0,33.782955,-118.026456,4.0,3.0,0.0,0.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,917.38,0.0
2196,0.0,28.0,1.0,0.0,0.0,1.0,3.0,40.527834,-122.318749,3.0,3.0,0.0,0.0,37.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1133.91,0.0
2197,1.0,52.0,0.0,1.0,0.0,1.0,2.0,40.527834,-122.318749,5.0,3.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,193.9,0.0
2198,1.0,52.0,0.0,1.0,0.0,1.0,2.0,34.159534,-116.425984,5.0,3.0,0.0,0.0,18.0,4.0,1.0,1.0,1.0,2.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1668.29,0.0
2199,1.0,31.0,0.0,1.0,0.0,0.0,0.0,34.159534,-116.425984,1.0,3.0,0.0,0.0,1.0,5.0,1.0,1.0,1.0,2.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,91.51,2.0
2200,1.0,31.0,0.0,1.0,0.0,0.0,0.0,33.890046,-117.455583,1.0,3.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,158.98000000000002,3.0
2201,1.0,46.0,0.0,1.0,0.0,0.0,0.0,34.191842,-118.822796,3.0,3.0,0.0,0.0,54.0,2.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2623.8500000000004,0.0
2202,1.0,46.0,0.0,1.0,0.0,0.0,0.0,36.974575,-121.991149,4.0,3.0,0.0,0.0,32.0,0.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,30.0,4576.12,0.0
2203,1.0,45.0,0.0,1.0,0.0,1.0,0.0,37.621458,-121.012295,4.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,89.88,0.0
2204,1.0,62.0,0.0,1.0,1.0,1.0,1.0,37.774633,-122.274434,4.0,3.0,0.0,0.0,46.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1209.32,0.0
2205,0.0,50.0,1.0,0.0,0.0,0.0,0.0,36.19204239161876,-120.630682,3.0,3.0,0.0,0.0,47.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1445.75,0.0
2206,1.0,49.0,0.0,1.0,0.0,0.0,0.0,32.67117,-117.00232,3.0,3.0,0.0,0.0,62.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,8001.789999999999,0.0
2207,0.0,19.0,1.0,0.0,1.0,0.0,0.0,32.67117,-117.00232,1.0,3.0,1.0,0.0,25.0,3.0,0.0,0.0,1.0,3.0,82.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,853.0,1.0
2208,1.0,32.0,0.0,1.0,0.0,0.0,0.0,33.787165,-117.931889,3.0,3.0,1.0,1.0,72.0,0.0,1.0,1.0,1.0,2.0,27.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,11514.81,1.0
2209,0.0,77.0,0.0,0.0,1.0,0.0,0.0,33.787165,-117.931889,3.0,3.0,1.0,1.0,61.0,0.0,1.0,1.0,1.0,2.0,29.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,7954.2,1.0
2210,1.0,69.0,0.0,1.0,1.0,0.0,0.0,40.142256,-123.852927,3.0,3.0,1.0,10.0,71.0,0.0,1.0,0.0,1.0,1.0,24.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5817.950000000001,0.0
2211,1.0,21.0,1.0,1.0,1.0,1.0,2.0,40.497441,-119.7549407277953,3.0,3.0,1.0,3.0,61.0,2.0,1.0,0.0,1.0,3.0,48.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6040.42,0.0
2212,0.0,59.0,0.0,0.0,1.0,0.0,0.0,36.833002,-119.82947,3.0,3.0,1.0,3.0,61.0,2.0,1.0,0.0,1.0,3.0,48.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6040.42,3.0
2213,0.0,59.0,0.0,0.0,1.0,0.0,0.0,38.592745,-121.540036,3.0,3.0,0.0,7.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1098.51,0.0
2214,1.0,58.0,0.0,1.0,0.0,0.0,0.0,36.19204239161876,-120.119911,1.0,3.0,0.0,1.0,28.0,3.0,1.0,1.0,1.0,2.0,24.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3116.76,2.0
2215,1.0,42.0,0.0,1.0,0.0,1.0,2.0,38.694081,-121.694431,3.0,3.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,141.96,0.0
2216,1.0,27.0,1.0,1.0,1.0,0.0,0.0,34.067932,-117.785168,1.0,3.0,1.0,1.0,49.0,0.0,1.0,1.0,1.0,1.0,73.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,130.0,7302.51,3.0
2217,0.0,67.0,0.0,0.0,1.0,0.0,0.0,36.19204239161876,-117.559639,3.0,3.0,1.0,1.0,52.0,0.0,1.0,1.0,1.0,2.0,17.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,5861.67,0.0
2218,0.0,67.0,0.0,0.0,0.0,0.0,0.0,34.358321,-117.618263,1.0,3.0,0.0,1.0,20.0,0.0,1.0,0.0,1.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1716.55,0.0
2219,0.0,78.0,0.0,0.0,1.0,0.0,0.0,33.62251,-117.927024,1.0,3.0,1.0,4.0,32.0,0.0,1.0,1.0,1.0,2.0,23.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,118.15,3.0
2220,0.0,68.0,0.0,0.0,0.0,0.0,0.0,33.62251,-117.927024,1.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,101.42,1.0
2221,0.0,47.0,0.0,0.0,1.0,0.0,0.0,33.762759,-116.324817,1.0,3.0,1.0,1.0,26.0,0.0,1.0,0.0,1.0,2.0,20.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2761.42,1.0
2222,0.0,65.0,0.0,0.0,1.0,0.0,0.0,35.245035,-118.905553,1.0,3.0,1.0,2.0,20.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2636.5,1.0
2223,0.0,68.0,0.0,0.0,1.0,0.0,0.0,35.245035,-118.905553,1.0,3.0,1.0,5.0,68.0,0.0,1.0,1.0,1.0,2.0,19.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,6716.54,3.0
2224,0.0,68.0,0.0,0.0,1.0,0.0,0.0,32.607964,-119.7549407277953,5.0,3.0,1.0,7.0,25.0,0.0,1.0,0.0,1.0,2.0,8.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2433.6,0.0
2225,0.0,68.0,0.0,0.0,1.0,0.0,0.0,36.185471,-119.375243,4.0,3.0,0.0,0.0,70.0,0.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,7176.15,0.0
2226,1.0,34.0,0.0,1.0,0.0,0.0,0.0,32.649787,-116.2237,4.0,3.0,0.0,0.0,34.0,0.0,1.0,0.0,0.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,70.0,1970.46,0.0
2227,1.0,72.0,0.0,1.0,1.0,0.0,0.0,38.392821,-121.799917,4.0,3.0,1.0,6.0,32.0,2.0,1.0,1.0,1.0,2.0,30.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,4684.8,0.0
2228,1.0,72.0,0.0,1.0,1.0,0.0,0.0,33.859171,-118.252272,4.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,69.75,0.0
