,Customer ID,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents
3134,3721-WKIIL,1.0,38.0,0.0,0.0,0.0,1.0,3.0
3135,8388-DMKAE,1.0,55.0,0.0,0.0,0.0,0.0,0.0
3136,7826-VVKWT,1.0,46.0,0.0,0.0,0.0,0.0,0.0
3137,7817-OMJNA,0.0,51.0,0.0,0.0,1.0,1.0,0.0
3138,4647-MUZON,0.0,45.0,0.0,0.0,1.0,0.0,0.0
3139,3544-FBCAS,0.0,39.0,0.0,0.0,0.0,0.0,0.0
3140,6992-TKNYO,1.0,53.0,0.0,0.0,1.0,0.0,0.0
3141,9426-SXNHE,1.0,20.0,1.0,0.0,0.0,0.0,0.0
3142,4883-KCPZJ,1.0,56.0,0.0,0.0,1.0,0.0,0.0
3143,8309-IEYJD,1.0,39.0,0.0,0.0,0.0,0.0,0.0
3144,5161-UBZXI,1.0,36.0,0.0,0.0,0.0,0.0,0.0
3145,6705-LXORM,0.0,58.0,0.0,0.0,0.0,0.0,0.0
3146,7951-VRDVK,1.0,24.461406518010293,1.0,0.0,0.0,0.0,0.0
3147,7576-OYWBN,0.0,44.0,0.0,0.0,1.0,1.0,1.0
3148,0769-MURVM,0.0,20.0,1.0,0.0,1.0,0.0,0.0
3149,7114-AEOZE,1.0,48.0,0.0,0.0,1.0,1.0,0.0
3150,3646-ITDGM,0.0,46.0,0.0,0.0,0.0,0.0,0.0
3151,6227-FBDXH,0.0,57.0,0.0,0.0,1.0,1.0,0.0
3152,2080-CAZNM,0.0,29.0,1.0,0.0,0.0,0.0,0.0
3153,6257-DTAYD,1.0,36.0,0.0,0.0,0.0,0.0,0.0
3154,5825-XJOCM,1.0,29.0,1.0,0.0,1.0,0.0,0.0
3155,5726-CVNYA,0.0,50.0,0.0,0.0,0.0,0.0,0.0
3156,7641-TQFHN,1.0,21.0,1.0,0.0,0.0,0.0,0.0
3157,9224-VTYID,1.0,35.0,0.0,0.0,1.0,0.0,0.0
3158,0516-QREYC,1.0,20.0,1.0,0.0,1.0,0.0,0.0
3159,3165-HDOEW,0.0,51.0,0.0,0.0,0.0,0.0,0.0
3160,1697-BCSHV,0.0,41.0,0.0,0.0,0.0,0.0,0.0
3161,8069-YQQAJ,1.0,40.0,0.0,0.0,0.0,0.0,0.0
3162,5815-HGGHV,0.0,21.0,1.0,0.0,0.0,0.0,0.0
3163,9750-BOOHV,1.0,40.0,0.0,0.0,1.0,1.0,2.0
3164,2672-OJQZP,1.0,39.0,0.0,0.0,1.0,0.0,0.0
3165,2405-LBMUW,0.0,47.0,0.0,0.0,1.0,1.0,2.0
3166,1775-KWJKQ,0.0,27.0,1.0,0.0,0.0,0.0,0.0
3167,1212-GLHMD,1.0,58.0,0.0,0.0,1.0,1.0,3.0
3168,5196-SGOAK,1.0,64.0,0.0,0.0,1.0,0.0,0.0
3169,4729-XKASR,1.0,64.0,0.0,0.0,1.0,0.0,0.0
3170,7711-YIJWC,0.0,52.0,0.0,0.0,0.0,1.0,1.0
3171,6633-MPWBS,1.0,54.0,0.0,0.0,1.0,0.0,0.0
3172,9639-BUJXT,0.0,33.0,0.0,0.0,0.0,0.0,0.0
3173,2219-MVUSO,1.0,62.0,0.0,0.0,1.0,1.0,3.0
3174,1428-IEDPR,1.0,31.0,0.0,0.0,1.0,1.0,1.0
3175,6479-VDGRK,1.0,27.0,1.0,0.0,1.0,1.0,0.0
3176,2323-ARSVR,1.0,53.0,0.0,0.0,1.0,0.0,0.0
3177,1450-GALXR,0.0,46.64687102273605,0.0,0.0,1.0,0.0,0.0
3178,7017-VFHAY,1.0,47.38697878566203,0.0,0.0,1.0,1.0,3.0
3179,1226-IENZN,0.0,56.0,0.0,0.0,0.0,0.0,0.0
3180,2266-FUBDZ,1.0,27.0,1.0,0.0,0.0,0.0,0.0
3181,9620-QJREV,1.0,20.0,1.0,0.0,0.0,0.0,0.0
3182,1322-AGOQM,1.0,41.0,0.0,0.0,0.0,0.0,0.0
3183,9931-DCEZH,0.0,21.0,1.0,0.0,0.0,0.0,0.0
3184,2615-YVMYX,1.0,39.0,0.0,0.0,1.0,0.0,0.0
3185,7774-OJSXI,0.0,61.0,0.0,0.0,1.0,1.0,1.0
3186,4338-EYCER,1.0,63.0,0.0,0.0,0.0,0.0,0.0
3187,3059-NGMXB,1.0,23.0,1.0,0.0,1.0,0.0,0.0
3188,5213-TWWJU,0.0,38.0,0.0,0.0,0.0,0.0,0.0
3189,2982-VPSGI,1.0,42.0,0.0,0.0,0.0,0.0,0.0
3190,3050-RLLXC,0.0,52.0,0.0,0.0,0.0,0.0,0.0
3191,9207-ZPANB,0.0,52.0,0.0,0.0,1.0,1.0,0.0
3192,2380-DAMQP,0.0,51.0,0.0,0.0,1.0,0.0,0.0
3193,4544-RXFMG,1.0,47.38697878566203,0.0,0.0,1.0,0.0,0.0
3194,3446-QDSZF,1.0,46.64687102273605,0.0,0.0,1.0,0.0,0.0
3195,1100-DDVRV,0.0,57.0,0.0,0.0,0.0,0.0,0.0
3196,7594-RQHXR,1.0,30.0,0.0,0.0,1.0,0.0,0.0
3197,3795-GWTRD,1.0,46.0,0.0,0.0,0.0,0.0,0.0
3198,2075-RMJIK,1.0,47.38697878566203,0.0,0.0,1.0,1.0,1.0
3199,6654-QGBZZ,0.0,61.0,0.0,0.0,1.0,0.0,0.0
3200,2055-PDADH,1.0,46.64687102273605,0.0,0.0,1.0,1.0,1.0
3201,8216-AZUUZ,1.0,24.0,1.0,0.0,0.0,0.0,0.0
3202,8819-WFGGJ,1.0,19.0,1.0,0.0,1.0,0.0,0.0
3203,9323-HGFWY,1.0,45.0,0.0,0.0,1.0,0.0,0.0
3204,8746-OQQRW,0.0,58.0,0.0,0.0,1.0,1.0,1.0
3205,6591-QGOYB,1.0,25.0,1.0,0.0,0.0,0.0,0.0
3206,2832-KJCRD,0.0,58.0,0.0,0.0,1.0,0.0,0.0
3207,0587-DMGBH,0.0,63.0,0.0,0.0,0.0,0.0,0.0
3208,3521-SYVOR,1.0,33.0,0.0,0.0,1.0,0.0,0.0
3209,4419-UJMUS,0.0,59.0,0.0,0.0,0.0,0.0,0.0
3210,7010-BRBUU,1.0,46.64687102273605,0.0,0.0,1.0,1.0,0.0
3211,1506-YJTYT,1.0,47.44847699287103,0.0,0.0,0.0,0.0,0.0
3212,2123-AGEEN,1.0,20.0,1.0,0.0,0.0,0.0,0.0
3213,1207-BLKSA,1.0,46.0,0.0,0.0,1.0,0.0,0.0
3214,7798-JVXYM,1.0,42.0,0.0,0.0,0.0,0.0,0.0
3215,0134-XWXCE,1.0,47.38697878566203,0.0,0.0,1.0,1.0,3.0
3216,9970-QBCDA,0.0,31.0,0.0,0.0,0.0,0.0,0.0
3217,6907-CQGPN,1.0,47.38697878566203,0.0,0.0,1.0,0.0,0.0
3218,5170-PTRKA,0.0,37.0,0.0,0.0,1.0,0.0,0.0
3219,0734-OXWBT,0.0,57.0,0.0,0.0,1.0,0.0,0.0
3220,5862-BRIXZ,0.0,35.0,0.0,0.0,0.0,0.0,0.0
3221,6397-JNZZG,1.0,40.0,0.0,0.0,1.0,0.0,0.0
3222,1872-EBWSC,0.0,51.0,0.0,0.0,1.0,1.0,1.0
3223,7654-YWJUF,1.0,32.0,0.0,0.0,1.0,1.0,2.0
3224,4632-PAOYU,0.0,37.0,0.0,0.0,0.0,0.0,0.0
3225,8204-TIFGJ,1.0,54.0,0.0,0.0,1.0,1.0,2.0
3226,6496-JDSSB,0.0,36.0,0.0,0.0,0.0,0.0,0.0
3227,0365-TRTPY,0.0,54.0,0.0,0.0,1.0,0.0,0.0
3228,2773-OVBPK,1.0,45.0,0.0,0.0,1.0,0.0,0.0
3229,7927-AUXBZ,0.0,60.0,0.0,0.0,1.0,0.0,0.0
3230,9350-VLHMB,1.0,64.0,0.0,0.0,1.0,1.0,1.0
3231,0674-DGMAQ,1.0,24.461406518010293,1.0,0.0,0.0,1.0,1.0
3232,0187-QSXOE,0.0,26.0,1.0,0.0,1.0,0.0,0.0
3233,1401-FTHFQ,0.0,20.0,1.0,0.0,0.0,0.0,0.0
3234,8058-INTPH,0.0,46.747821249768215,0.0,0.0,0.0,0.0,0.0
3235,4056-QHXHZ,1.0,40.0,0.0,0.0,0.0,0.0,0.0
3236,2848-YXSMW,1.0,22.0,1.0,0.0,0.0,0.0,0.0
3237,7129-ACFOG,0.0,46.0,0.0,0.0,0.0,0.0,0.0
3238,1488-SYSFC,0.0,39.0,0.0,0.0,1.0,1.0,1.0
3239,5206-HPJKM,1.0,48.0,0.0,0.0,1.0,1.0,0.0
3240,6445-TNRXS,1.0,35.0,0.0,0.0,1.0,1.0,1.0
3241,5122-CYFXA,1.0,47.38697878566203,0.0,0.0,1.0,0.0,0.0
3242,7762-ONLJY,1.0,26.0,1.0,0.0,0.0,0.0,0.0
3243,5178-LMXOP,1.0,44.0,0.0,0.0,1.0,1.0,3.0
3244,9522-ZSINC,0.0,51.0,0.0,0.0,1.0,0.0,0.0
3245,3401-URHDA,1.0,33.0,0.0,0.0,0.0,0.0,0.0
3246,4289-DTDKW,1.0,50.0,0.0,0.0,1.0,1.0,4.0
3247,3158-MOERK,0.0,38.0,0.0,0.0,1.0,0.0,0.0
3248,8620-RJPZN,1.0,27.0,1.0,0.0,1.0,1.0,0.0
3249,6078-VESFR,1.0,29.0,1.0,0.0,1.0,1.0,1.0
3250,2676-OXPPQ,0.0,42.0,0.0,0.0,0.0,0.0,0.0
3251,2898-LSJGD,1.0,52.0,0.0,0.0,1.0,0.0,0.0
3252,5748-RNCJT,0.0,54.0,0.0,0.0,1.0,1.0,2.0
3253,3938-YFPXD,1.0,20.0,1.0,0.0,0.0,0.0,0.0
3254,1575-KRZZE,1.0,64.0,0.0,0.0,0.0,0.0,0.0
3255,6797-LNAQX,1.0,38.0,0.0,0.0,0.0,1.0,2.0
3256,6464-KEXXH,1.0,33.0,0.0,0.0,0.0,0.0,0.0
3257,4685-TFLLS,0.0,25.0,1.0,0.0,1.0,0.0,0.0
3258,9631-RXVJM,0.0,24.0,1.0,0.0,0.0,0.0,0.0
3259,3186-AJIEK,0.0,23.0,1.0,0.0,1.0,1.0,0.0
3260,9174-IHETN,1.0,61.0,0.0,0.0,0.0,0.0,0.0
3261,5149-QYTTU,0.0,22.0,1.0,0.0,1.0,1.0,2.0
3262,5549-ZGHFB,1.0,49.0,0.0,0.0,1.0,0.0,0.0
3263,0253-ZTEOB,1.0,37.0,0.0,0.0,0.0,0.0,0.0
3264,0030-FNXPP,1.0,62.0,0.0,0.0,1.0,0.0,0.0
3265,4291-SHSBH,0.0,24.0,1.0,0.0,0.0,1.0,0.0
3266,7613-LLQFO,1.0,48.0,0.0,0.0,0.0,0.0,0.0
3267,4825-FUREZ,1.0,47.38697878566203,0.0,0.0,1.0,1.0,2.0
3268,2812-ENYMO,0.0,22.0,1.0,0.0,1.0,0.0,0.0
3269,6258-PVZWJ,1.0,24.461406518010293,1.0,0.0,1.0,1.0,3.0
3270,4830-FAXFM,1.0,37.0,0.0,0.0,1.0,0.0,0.0
3271,8433-WXGNA,0.0,42.0,0.0,0.0,1.0,1.0,2.0
3272,2025-JKFWI,1.0,49.0,0.0,0.0,0.0,0.0,0.0
3273,0824-VWDPO,1.0,48.0,0.0,0.0,1.0,1.0,0.0
3274,0334-GDDSO,1.0,50.0,0.0,0.0,1.0,1.0,0.0
3275,7615-ESMYF,0.0,41.0,0.0,0.0,1.0,1.0,0.0
3276,3323-CPBWR,0.0,45.0,0.0,0.0,1.0,1.0,1.0
3277,9817-APLHW,0.0,59.0,0.0,0.0,1.0,1.0,0.0
3278,9225-BZLNZ,1.0,64.0,0.0,0.0,1.0,0.0,0.0
3279,9488-HGMJH,1.0,21.0,1.0,0.0,1.0,0.0,0.0
3280,9782-LGXMC,1.0,61.0,0.0,0.0,0.0,0.0,0.0
3281,8597-CTXVJ,1.0,24.461406518010293,1.0,0.0,0.0,0.0,0.0
3282,1004-NOZNR,1.0,39.0,0.0,0.0,0.0,0.0,0.0
3283,6845-RGTYS,1.0,28.0,1.0,0.0,1.0,1.0,3.0
3284,8490-BXHEO,1.0,50.0,0.0,0.0,1.0,0.0,0.0
3285,8687-BAFGU,1.0,30.0,0.0,0.0,1.0,1.0,0.0
3286,8756-RDDLT,1.0,60.0,0.0,0.0,1.0,0.0,0.0
3287,3392-EHMNK,0.0,55.0,0.0,0.0,0.0,0.0,0.0
3288,8510-BBWMU,1.0,63.0,0.0,0.0,0.0,0.0,0.0
3289,3339-EAQNV,1.0,46.0,0.0,0.0,0.0,1.0,0.0
3290,2146-EGVDT,1.0,47.0,0.0,0.0,1.0,0.0,0.0
3291,9391-TTOYH,1.0,49.0,0.0,0.0,0.0,0.0,0.0
3292,8450-UYIBU,1.0,25.0,1.0,0.0,1.0,1.0,1.0
3293,9978-HYCIN,0.0,35.0,0.0,0.0,0.0,0.0,0.0
3294,8627-EHGIP,1.0,57.0,0.0,0.0,1.0,0.0,0.0
3295,8008-ESFLK,1.0,58.0,0.0,0.0,1.0,0.0,0.0
3296,3221-CJMSG,1.0,38.0,0.0,0.0,0.0,0.0,0.0
3297,1343-EHPYB,1.0,55.0,0.0,0.0,0.0,0.0,0.0
3298,5172-RKOCB,1.0,44.0,0.0,0.0,0.0,0.0,0.0
3299,4859-ZSRDZ,1.0,24.461406518010293,1.0,0.0,0.0,0.0,0.0
3300,4884-LEVMQ,1.0,46.64687102273605,0.0,0.0,1.0,0.0,0.0
3301,6447-GORXK,0.0,22.0,1.0,0.0,1.0,1.0,1.0
3302,8387-UGUSU,0.0,57.0,0.0,0.0,1.0,1.0,1.0
3303,8144-DGHXP,1.0,64.0,0.0,0.0,1.0,0.0,0.0
3304,6368-NWMCE,0.0,59.0,0.0,0.0,0.0,0.0,0.0
3305,8266-VBFQL,0.0,20.0,1.0,0.0,0.0,0.0,0.0
3306,9975-GPKZU,1.0,47.44847699287103,0.0,0.0,0.0,0.0,0.0
3307,1984-GPTEH,1.0,28.0,1.0,0.0,0.0,0.0,0.0
3308,0897-FEGMU,1.0,46.747821249768215,0.0,0.0,1.0,1.0,0.0
3309,6270-OMFIW,1.0,33.0,0.0,0.0,1.0,0.0,0.0
3310,4462-CYWMH,1.0,55.0,0.0,0.0,1.0,1.0,3.0
3311,2898-MRKPI,1.0,24.0,1.0,0.0,1.0,1.0,3.0
3312,7771-ZONAT,1.0,19.0,1.0,0.0,1.0,1.0,3.0
3313,0491-KAPQG,1.0,28.0,1.0,0.0,0.0,0.0,0.0
3314,7663-ZTEGJ,0.0,24.461406518010293,1.0,0.0,1.0,0.0,0.0
3315,1178-PZGAB,1.0,27.0,1.0,0.0,0.0,0.0,0.0
3316,1987-AUELQ,1.0,59.0,0.0,0.0,0.0,0.0,0.0
3317,9926-PJHDQ,0.0,61.0,0.0,0.0,0.0,0.0,0.0
3318,1867-BDVFH,0.0,21.0,1.0,0.0,1.0,1.0,3.0
3319,8749-CLJXC,0.0,28.0,1.0,0.0,0.0,0.0,0.0
3320,6242-SGYTS,1.0,53.0,0.0,0.0,1.0,1.0,1.0
3321,2364-UFROM,1.0,46.0,0.0,0.0,0.0,0.0,0.0
3322,9309-BZGNT,1.0,64.0,0.0,0.0,0.0,0.0,0.0
3323,2114-MGINA,1.0,49.0,0.0,0.0,0.0,0.0,0.0
3324,4910-GMJOT,1.0,31.0,0.0,0.0,0.0,0.0,0.0
3325,9297-EONCV,0.0,60.0,0.0,0.0,1.0,1.0,1.0
3326,3642-GKTCT,1.0,38.0,0.0,0.0,0.0,1.0,3.0
3327,9962-BFPDU,0.0,38.0,0.0,0.0,0.0,0.0,0.0
3328,8161-QYMTT,1.0,27.0,1.0,0.0,1.0,0.0,0.0
3329,2037-XJFUP,1.0,56.0,0.0,0.0,1.0,1.0,6.0
3330,4789-KWMXN,0.0,32.0,0.0,0.0,0.0,0.0,0.0
3331,9714-EDSUC,1.0,25.0,1.0,0.0,1.0,0.0,0.0
3332,7633-MVPUY,1.0,57.0,0.0,0.0,0.0,0.0,0.0
3333,5269-NRGDP,0.0,52.0,0.0,0.0,1.0,1.0,2.0
3334,8805-JNRAZ,0.0,23.0,1.0,0.0,0.0,0.0,0.0
3335,1131-QQZEB,1.0,21.0,1.0,0.0,0.0,0.0,0.0
3336,4201-JMNGR,1.0,26.0,1.0,0.0,0.0,0.0,0.0
3337,6347-DCUIK,1.0,32.0,0.0,0.0,0.0,0.0,0.0
3338,7245-NIIWQ,0.0,22.0,1.0,0.0,0.0,0.0,0.0
3339,9931-KGHOA,0.0,61.0,0.0,0.0,0.0,0.0,0.0
3340,2858-EIMXH,0.0,32.0,0.0,0.0,0.0,0.0,0.0
3341,4140-WJAWW,0.0,25.0,1.0,0.0,1.0,1.0,0.0
3342,8974-OVACP,1.0,46.747821249768215,0.0,0.0,1.0,0.0,0.0
3343,5119-NZPTV,1.0,43.0,0.0,0.0,0.0,0.0,0.0
3344,3256-EZDBI,0.0,21.0,1.0,0.0,0.0,0.0,0.0
3345,8221-EQDGL,0.0,42.0,0.0,0.0,1.0,1.0,2.0
3346,1722-LDZJS,1.0,35.0,0.0,0.0,0.0,0.0,0.0
3347,0780-XNZFN,1.0,49.0,0.0,0.0,0.0,1.0,5.0
3348,8879-XUAHX,1.0,42.0,0.0,0.0,1.0,0.0,0.0
3349,9531-NSBMR,0.0,59.0,0.0,0.0,1.0,1.0,1.0
3350,1262-OPMFY,0.0,46.747821249768215,0.0,0.0,1.0,0.0,0.0
3351,3948-KXDUF,1.0,33.0,0.0,0.0,1.0,0.0,0.0
3352,2703-AMTUL,0.0,60.0,0.0,0.0,0.0,0.0,0.0
3353,9174-FKWZE,1.0,62.0,0.0,0.0,0.0,0.0,0.0
3354,6022-KOUQO,1.0,21.0,1.0,0.0,1.0,0.0,0.0
3355,1399-UBQIU,0.0,30.0,0.0,0.0,0.0,0.0,0.0
3356,1976-AZZPJ,1.0,47.44847699287103,0.0,0.0,0.0,0.0,0.0
3357,5569-OUICF,1.0,47.38697878566203,0.0,0.0,1.0,0.0,0.0
3358,1328-EUZHC,1.0,51.0,0.0,0.0,1.0,1.0,2.0
3359,1043-UXOVO,0.0,33.0,0.0,0.0,1.0,1.0,1.0
3360,0322-YINQP,1.0,62.0,0.0,0.0,1.0,0.0,0.0
3361,7459-IMVYU,1.0,42.0,0.0,0.0,1.0,1.0,3.0
3362,9979-RGMZT,0.0,46.64687102273605,0.0,0.0,0.0,0.0,0.0
3363,3662-FXJFO,1.0,57.0,0.0,0.0,0.0,0.0,0.0
3364,2810-FTLEM,0.0,63.0,0.0,0.0,1.0,1.0,1.0
3365,1453-RZFON,0.0,64.0,0.0,0.0,0.0,0.0,0.0
3366,5766-FTRTS,1.0,54.0,0.0,0.0,0.0,1.0,2.0
3367,2921-XWDJH,0.0,40.0,0.0,0.0,1.0,1.0,3.0
3368,9074-KGVOX,1.0,20.0,1.0,0.0,1.0,0.0,0.0
3369,3549-ZTMNH,0.0,24.461406518010293,1.0,0.0,0.0,1.0,1.0
3370,5406-KGRMX,1.0,30.0,0.0,0.0,1.0,0.0,0.0
3371,3521-HTQTV,1.0,29.0,1.0,0.0,0.0,0.0,0.0
3372,8242-JSVBO,1.0,48.0,0.0,0.0,0.0,0.0,0.0
3373,3720-DBRWL,0.0,30.0,1.0,0.0,0.0,0.0,0.0
3374,5275-SQEIZ,0.0,29.0,1.0,0.0,0.0,1.0,1.0
3375,8129-GMVGI,1.0,36.0,0.0,0.0,0.0,0.0,0.0
3376,3419-SNJJD,0.0,33.0,0.0,0.0,1.0,0.0,0.0
3377,3669-OYSJI,0.0,44.0,0.0,0.0,1.0,0.0,0.0
3378,5787-KXGIY,0.0,19.0,1.0,0.0,1.0,1.0,2.0
3379,5652-MSDEY,1.0,35.0,0.0,0.0,0.0,0.0,0.0
3380,2243-FNMMI,1.0,30.0,0.0,0.0,0.0,0.0,0.0
3381,2483-XSSMZ,1.0,54.0,0.0,0.0,0.0,0.0,0.0
3382,6171-ZTVYB,1.0,39.0,0.0,0.0,0.0,0.0,0.0
3383,0956-ACVZC,1.0,46.747821249768215,0.0,0.0,1.0,1.0,1.0
3384,2393-DIVAI,0.0,51.0,0.0,0.0,0.0,0.0,0.0
3385,7663-RGWBC,1.0,59.0,0.0,0.0,1.0,0.0,0.0
3386,8450-LUGUK,0.0,47.38697878566203,0.0,0.0,1.0,0.0,0.0
3387,2968-SSGAA,1.0,62.0,0.0,0.0,1.0,1.0,1.0
3388,1309-BXVOQ,0.0,47.38697878566203,0.0,0.0,1.0,1.0,3.0
3389,0230-UBYPQ,1.0,42.0,0.0,0.0,0.0,0.0,0.0
3390,3910-MRQOY,1.0,27.0,1.0,0.0,0.0,0.0,0.0
3391,0274-JKUJR,0.0,19.0,1.0,0.0,0.0,0.0,0.0
3392,5482-PLVPE,1.0,57.0,0.0,0.0,1.0,0.0,0.0
3393,8383-SGHJU,1.0,40.0,0.0,0.0,1.0,1.0,1.0
3394,6508-NJYRO,0.0,51.0,0.0,0.0,1.0,1.0,3.0
3395,4187-CINZD,1.0,47.44847699287103,0.0,0.0,0.0,1.0,1.0
3396,0793-TWELN,0.0,47.44847699287103,0.0,0.0,0.0,0.0,0.0
3397,4973-RLZVI,0.0,38.0,0.0,0.0,1.0,1.0,1.0
3398,9443-JUBUO,0.0,40.0,0.0,0.0,0.0,1.0,3.0
3399,4504-YOULA,1.0,34.0,0.0,0.0,1.0,0.0,0.0
3400,9253-VIFJQ,1.0,61.0,0.0,0.0,0.0,1.0,3.0
3401,6383-ZTSIW,0.0,44.0,0.0,0.0,0.0,0.0,0.0
3402,6265-SXWBU,1.0,40.0,0.0,0.0,0.0,0.0,0.0
3403,9837-BMCLM,1.0,47.44847699287103,0.0,0.0,0.0,0.0,0.0
3404,7080-TNUWP,0.0,61.0,0.0,0.0,1.0,0.0,0.0
3405,2167-FQSTQ,1.0,50.0,0.0,0.0,1.0,0.0,0.0
3406,8212-CRQXP,1.0,29.0,1.0,0.0,0.0,1.0,3.0
3407,4667-QONEA,1.0,24.0,1.0,0.0,1.0,0.0,0.0
3408,6368-TZZDT,1.0,19.0,1.0,0.0,0.0,0.0,0.0
3409,2832-SCUCO,0.0,64.0,0.0,0.0,0.0,0.0,0.0
3410,3174-RKMOW,0.0,41.0,0.0,0.0,0.0,0.0,0.0
3411,8107-KNCIM,0.0,58.0,0.0,0.0,0.0,0.0,0.0
3412,3633-CDBUW,0.0,46.64687102273605,0.0,0.0,1.0,0.0,0.0
3413,1989-PRJHP,1.0,44.0,0.0,0.0,1.0,0.0,0.0
3414,2107-FBPTK,0.0,47.38697878566203,0.0,0.0,1.0,1.0,3.0
3415,9821-BESNZ,1.0,26.0,1.0,0.0,0.0,0.0,0.0
3416,2262-SLNVK,0.0,23.0,1.0,0.0,0.0,0.0,0.0
3417,5970-GHJAW,1.0,43.0,0.0,0.0,0.0,0.0,0.0
3418,1622-HSHSF,0.0,24.0,1.0,0.0,1.0,0.0,0.0
3419,9367-OIUXP,1.0,45.0,0.0,0.0,0.0,0.0,0.0
3420,1760-CAZHT,1.0,48.0,0.0,0.0,1.0,0.0,0.0
3421,3721-CNEYS,1.0,62.0,0.0,0.0,1.0,0.0,0.0
3422,6304-IJFSQ,0.0,40.0,0.0,0.0,0.0,0.0,0.0
3423,5875-YPQFJ,0.0,25.0,1.0,0.0,0.0,0.0,0.0
3424,8079-XRJRS,1.0,55.0,0.0,0.0,1.0,1.0,3.0
3425,1814-DKOLC,0.0,21.0,1.0,0.0,1.0,0.0,0.0
3426,9385-EHGDO,0.0,30.0,0.0,0.0,0.0,0.0,0.0
3427,9776-CLUJA,1.0,30.0,0.0,0.0,1.0,1.0,3.0
3428,1936-CZAKF,0.0,55.0,0.0,0.0,0.0,0.0,0.0
3429,4359-INNWN,1.0,45.0,0.0,0.0,0.0,0.0,0.0
3430,3657-COGMW,1.0,27.0,1.0,0.0,0.0,0.0,0.0
3431,5458-CQJTA,0.0,39.0,0.0,0.0,0.0,0.0,0.0
3432,4779-ZGICK,1.0,42.0,0.0,0.0,0.0,0.0,0.0
3433,5063-IUOKK,1.0,20.0,1.0,0.0,0.0,1.0,1.0
3434,1635-HDGFT,0.0,45.0,0.0,0.0,0.0,0.0,0.0
3435,8190-ZTQFB,1.0,46.0,0.0,0.0,0.0,0.0,0.0
3436,5515-IDEJJ,1.0,45.0,0.0,0.0,0.0,0.0,0.0
3437,8634-CILSZ,0.0,19.0,1.0,0.0,0.0,0.0,0.0
3438,8949-JTMAY,1.0,26.0,1.0,0.0,1.0,1.0,0.0
3439,5087-SUURX,0.0,33.0,0.0,0.0,1.0,0.0,0.0
3440,8747-UDCOI,0.0,52.0,0.0,0.0,0.0,0.0,0.0
3441,7730-IUTDZ,0.0,25.0,1.0,0.0,1.0,0.0,0.0
3442,7112-OPOTK,1.0,25.0,1.0,0.0,1.0,0.0,0.0
3443,9170-CCKOU,1.0,52.0,0.0,0.0,1.0,1.0,2.0
3444,5372-FBKBN,0.0,52.0,0.0,0.0,1.0,0.0,0.0
3445,8080-POTJR,0.0,49.0,0.0,0.0,1.0,0.0,0.0
3446,9818-XQCUV,0.0,30.0,0.0,0.0,0.0,0.0,0.0
3447,4936-YPJNK,0.0,28.0,1.0,0.0,0.0,0.0,0.0
3448,5299-RULOA,1.0,63.0,0.0,0.0,0.0,0.0,0.0
3449,6386-SZZKH,0.0,45.0,0.0,0.0,0.0,0.0,0.0
3450,0430-IHCDJ,1.0,48.0,0.0,0.0,1.0,1.0,2.0
3451,2692-BUCFV,1.0,35.0,0.0,0.0,0.0,0.0,0.0
3452,0298-XACET,0.0,53.0,0.0,0.0,1.0,0.0,0.0
3453,5317-FLPJF,1.0,38.0,0.0,0.0,1.0,1.0,1.0
3454,1448-CYWKC,1.0,40.0,0.0,0.0,1.0,1.0,2.0
3455,3429-IFLEM,0.0,30.0,0.0,0.0,0.0,0.0,0.0
3456,9300-AGZNL,1.0,23.0,1.0,0.0,1.0,1.0,3.0
3457,6303-KFWSL,1.0,32.0,0.0,0.0,1.0,0.0,0.0
3458,9987-LUTYD,1.0,38.0,0.0,0.0,0.0,0.0,0.0
3459,7876-BEUTG,0.0,22.0,1.0,0.0,1.0,0.0,0.0
3460,2834-SPCJV,1.0,21.0,1.0,0.0,1.0,0.0,0.0
3461,8671-KKKOS,1.0,61.0,0.0,0.0,1.0,1.0,2.0
3462,8309-PPCED,0.0,19.0,1.0,0.0,0.0,0.0,0.0
3463,4782-OSFXZ,1.0,38.0,0.0,0.0,1.0,0.0,0.0
3464,6806-YDEUL,0.0,44.0,0.0,0.0,0.0,0.0,0.0
3465,2995-UPRYS,0.0,57.0,0.0,0.0,1.0,0.0,0.0
3466,5075-JSDKI,1.0,47.44847699287103,0.0,0.0,0.0,0.0,0.0
3467,9770-LXDBK,0.0,39.0,0.0,0.0,1.0,1.0,2.0
3468,4933-BSAIP,0.0,46.0,0.0,0.0,0.0,0.0,0.0
3469,1640-PLFMP,0.0,31.0,0.0,0.0,1.0,0.0,0.0
3470,6323-AYBRX,0.0,40.0,0.0,0.0,0.0,0.0,0.0
3471,5868-YTYKS,0.0,46.64687102273605,0.0,0.0,1.0,0.0,0.0
3472,9570-KYEUA,1.0,34.0,0.0,0.0,1.0,1.0,1.0
3473,2480-SQIOB,1.0,62.0,0.0,0.0,0.0,0.0,0.0
3474,6376-GAHQE,0.0,27.0,1.0,0.0,1.0,1.0,0.0
3475,5956-VKDTT,1.0,47.38697878566203,0.0,0.0,1.0,1.0,0.0
3476,3050-GBUSH,1.0,40.0,0.0,0.0,1.0,0.0,0.0
3477,4433-JCGCG,1.0,24.0,1.0,0.0,1.0,1.0,2.0
