,Customer ID,Gender,Age,Under_30,Senior_Citizen,Married,Dependents,Number_of_Dependents,Latitude,Longitude,Satisfaction Score,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Total Extra Data Charges,Total Revenue,Churn Category
3285,4813-HQMGZ,1.0,48.0,0.0,1.0,0.0,0.0,1.0,36.19204239161876,-117.752574,3.0,3.0,0.0,0.0,27.0,3.0,1.0,0.0,0.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1380.86,0.0
3286,0343-QLUZP,0.0,60.0,0.0,0.0,1.0,0.0,0.0,33.999992,-117.535395,3.0,3.0,0.0,0.0,52.0,2.0,1.0,1.0,1.0,2.0,30.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6545.76,0.0
3287,7094-MSZAO,1.0,53.0,0.0,1.0,0.0,0.0,0.0,40.94338,-123.831799,3.0,3.0,0.0,0.0,12.0,4.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,670.25,0.0
3288,6175-IRFIT,1.0,53.0,0.0,1.0,0.0,0.0,0.0,38.619049,-121.517552,3.0,3.0,1.0,7.0,35.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1514.0500000000002,0.0
3289,1320-GVNHT,1.0,53.0,0.0,1.0,0.0,0.0,0.0,39.025867,-123.381544,3.0,3.0,1.0,7.0,35.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1514.0500000000002,0.0
3290,1541-ETJZO,0.0,42.0,0.0,0.0,1.0,0.0,0.0,36.19204239161876,-118.308441,3.0,3.0,1.0,1.0,13.0,4.0,1.0,0.0,1.0,1.0,29.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1134.72,0.0
3291,3138-BKYAV,0.0,42.0,0.0,0.0,1.0,0.0,0.0,39.423046,-120.984472,3.0,3.0,1.0,1.0,8.0,5.0,1.0,0.0,1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,399.74,0.0
3292,5287-QWLKY,0.0,49.0,0.0,0.0,0.0,0.0,0.0,38.184914,-119.7549407277953,4.0,3.0,0.0,0.0,48.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,60.0,4668.12,0.0
3293,0530-IJVDB,0.0,23.0,1.0,0.0,1.0,0.0,0.0,36.757345,-119.818274,3.0,3.0,1.0,3.0,72.0,0.0,1.0,1.0,1.0,1.0,69.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,9744.69,0.0
3294,1915-IOFGU,1.0,46.0,0.0,1.0,1.0,1.0,1.0,37.621458,-121.012295,3.0,3.0,1.0,3.0,47.0,0.0,1.0,0.0,1.0,2.0,20.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5934.95,0.0
3295,6894-LFHLY,0.0,62.0,0.0,0.0,0.0,0.0,0.0,37.621458,-121.012295,3.0,3.0,1.0,3.0,47.0,0.0,1.0,0.0,1.0,2.0,20.0,1.0,0.0,1.0,0.0,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5934.95,1.0
3296,9513-DXHDA,0.0,67.0,0.0,0.0,0.0,0.0,0.0,33.362575,-117.299644,3.0,3.0,1.0,0.0,32.0,0.0,1.0,0.0,1.0,3.0,7.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,548.39,0.0
3297,1087-GRUYI,0.0,58.0,0.0,0.0,0.0,0.0,0.0,34.1692,-118.372498,1.0,3.0,1.0,1.0,9.0,5.0,1.0,1.0,1.0,2.0,7.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1063.8,4.0
3298,4701-MLJPN,1.0,46.0,0.0,1.0,1.0,0.0,0.0,34.294142,-118.603883,3.0,3.0,1.0,3.0,59.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2701.33,0.0
3299,8627-ZYGSZ,1.0,46.0,0.0,1.0,1.0,0.0,0.0,34.956577,-119.750142,3.0,3.0,1.0,8.0,63.0,0.0,1.0,0.0,1.0,2.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,6906.04,0.0
3300,7409-JURKQ,0.0,38.0,0.0,0.0,0.0,0.0,2.0,39.756049,-123.358701,4.0,3.0,0.0,0.0,43.0,0.0,1.0,0.0,1.0,1.0,20.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,130.0,2643.05,0.0
3301,7279-NMVJC,0.0,27.0,1.0,0.0,0.0,0.0,0.0,37.458367,-119.345011,5.0,3.0,0.0,0.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,370.9,0.0
3302,2091-GPPIQ,1.0,27.0,1.0,1.0,0.0,0.0,0.0,37.458367,-119.345011,5.0,3.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1163.98,0.0
3303,1397-XKKWR,1.0,27.0,1.0,1.0,0.0,0.0,0.0,37.458367,-119.345011,2.0,3.0,1.0,3.0,36.0,0.0,1.0,1.0,1.0,2.0,27.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4335.3,2.0
3304,3494-JCHRQ,1.0,27.0,1.0,1.0,0.0,0.0,0.0,36.19204239161876,-119.440414,4.0,3.0,1.0,1.0,53.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2151.4700000000003,0.0
3305,5883-GTGVD,1.0,27.0,1.0,1.0,0.0,0.0,0.0,34.108455,-118.362081,3.0,3.0,1.0,5.0,32.0,0.0,1.0,1.0,1.0,1.0,28.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,6386.3,0.0
3306,3174-RKMOW,0.0,41.0,0.0,0.0,0.0,0.0,0.0,34.2565,-117.19335,3.0,3.0,0.0,6.0,32.0,0.0,1.0,1.0,1.0,3.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2292.04,0.0
3307,9281-CEDRU,0.0,41.0,0.0,0.0,0.0,0.0,0.0,38.542448,-119.7549407277953,4.0,3.0,1.0,1.0,32.0,0.0,1.0,1.0,1.0,2.0,20.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,40.0,5313.400000000001,0.0
3308,7976-CICYS,0.0,46.0,0.0,0.0,0.0,0.0,0.0,38.542448,-119.7549407277953,4.0,3.0,0.0,0.0,29.0,0.0,1.0,1.0,1.0,2.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,3188.18,0.0
3309,1371-DWPAZ,1.0,60.0,0.0,1.0,0.0,0.0,0.0,33.391181,-118.421305,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3044.441077322455,0.0
3310,8819-IMISP,1.0,36.0,0.0,1.0,1.0,0.0,0.0,38.591134,-121.161585,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3044.441077322455,1.0
3311,7080-TNUWP,0.0,61.0,0.0,0.0,1.0,0.0,0.0,36.27688,-119.7549407277953,4.0,3.0,1.0,0.0,40.0,0.0,1.0,1.0,1.0,2.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4725.65,0.0
3312,5315-CKEQK,0.0,61.0,0.0,0.0,1.0,0.0,0.0,33.362575,-117.299644,3.0,3.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,2.0,11.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,608.8499999999999,0.0
3313,9530-GRMJG,0.0,62.0,0.0,0.0,0.0,0.0,0.0,34.130861,-119.7549407277953,5.0,3.0,1.0,5.0,40.0,0.0,1.0,1.0,1.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4310.7,0.0
3314,4112-LUEIZ,0.0,62.0,0.0,0.0,0.0,0.0,0.0,34.029175,-117.307211,3.0,3.0,0.0,0.0,35.0,1.0,1.0,1.0,1.0,2.0,51.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,20.0,3044.441077322455,0.0
3315,0308-GIQJT,1.0,55.0,0.0,1.0,0.0,0.0,0.0,37.316146,-121.936285,3.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,13.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,88.00999999999999,0.0
3316,6469-QJKZW,0.0,30.0,0.0,0.0,1.0,0.0,1.0,33.822295,-118.26411,3.0,3.0,1.0,4.0,28.0,3.0,1.0,0.0,1.0,2.0,69.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2772.44,0.0
3317,8118-TJAFG,0.0,30.0,0.0,0.0,1.0,0.0,1.0,36.414216,-121.360597,5.0,3.0,1.0,8.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2628.85,0.0
3318,7130-CTCUS,0.0,32.0,0.0,0.0,0.0,1.0,2.0,36.19204239161876,-122.297533,5.0,3.0,0.0,0.0,22.0,4.0,1.0,1.0,1.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2558.81,0.0
3319,1219-NNDDO,0.0,23.0,1.0,0.0,1.0,0.0,0.0,36.19204239161876,-119.298895,5.0,3.0,0.0,0.0,25.0,3.0,1.0,1.0,1.0,2.0,59.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2327.3,0.0
3320,5821-MMEIL,0.0,23.0,1.0,0.0,1.0,0.0,0.0,36.19204239161876,-119.298895,3.0,3.0,0.0,0.0,18.0,0.0,1.0,1.0,1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1603.06,0.0
3321,8967-SZQAS,1.0,36.0,0.0,1.0,0.0,0.0,0.0,36.19204239161876,-119.298895,3.0,3.0,0.0,0.0,54.0,2.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,4720.81,0.0
3322,9367-TCUYN,0.0,34.0,0.0,0.0,1.0,0.0,1.0,38.852544,-120.837669,3.0,3.0,1.0,0.0,16.0,0.0,1.0,1.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1487.37,0.0
3323,1614-JBEBI,0.0,30.0,0.0,0.0,1.0,0.0,0.0,36.27688,-117.033326,3.0,3.0,1.0,10.0,32.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3044.441077322455,0.0
3324,2676-SSLTO,1.0,21.0,1.0,1.0,1.0,1.0,3.0,37.03889,-121.528955,3.0,3.0,1.0,9.0,22.0,4.0,1.0,0.0,1.0,1.0,82.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2208.56,0.0
3325,9708-HPXWZ,1.0,63.0,0.0,1.0,1.0,1.0,3.0,34.174215,-118.345928,5.0,3.0,1.0,1.0,25.0,0.0,1.0,0.0,1.0,1.0,53.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2259.7,0.0
3326,7269-JISCY,1.0,63.0,0.0,1.0,1.0,1.0,3.0,33.819814,-118.222416,2.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3044.441077322455,2.0
3327,7337-CINUD,1.0,22.0,1.0,1.0,0.0,0.0,0.0,34.091829,-118.491244,5.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,71.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3044.441077322455,0.0
3328,3605-JISKB,0.0,47.0,0.0,0.0,1.0,1.0,2.0,34.091829,-118.491244,5.0,3.0,0.0,2.0,32.0,0.0,1.0,1.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,20.0,3593.87,0.0
3329,6479-SZPLM,0.0,60.0,0.0,0.0,1.0,0.0,0.0,37.361987,-120.748394,4.0,3.0,1.0,8.0,72.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3718.56,0.0
3330,4597-ELFTS,0.0,67.0,0.0,0.0,1.0,0.0,0.0,34.757477,-120.550507,3.0,3.0,1.0,1.0,71.0,1.0,1.0,0.0,1.0,2.0,14.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,8611.41,0.0
3331,2150-WLKUW,1.0,60.0,0.0,1.0,0.0,0.0,0.0,34.757477,-120.550507,4.0,3.0,0.0,0.0,68.0,1.0,1.0,0.0,1.0,3.0,13.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,5109.36,0.0
3332,1172-VIYBP,0.0,22.0,1.0,0.0,1.0,1.0,1.0,34.875144,-116.821698,3.0,3.0,1.0,9.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,468.57,0.0
3333,4737-AQCPU,0.0,33.0,0.0,0.0,0.0,0.0,0.0,36.525703,-120.952122,3.0,3.0,0.0,0.0,32.0,1.0,1.0,1.0,1.0,2.0,20.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,9442.24,0.0
3334,5130-IEKQT,1.0,74.0,0.0,1.0,1.0,0.0,0.0,36.525703,-120.952122,3.0,3.0,1.0,1.0,17.0,0.0,1.0,1.0,1.0,3.0,16.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2101.51,1.0
3335,4648-YPBTM,0.0,22.0,1.0,0.0,1.0,1.0,2.0,40.057784,-123.679461,4.0,3.0,0.0,4.0,32.0,2.0,1.0,1.0,1.0,2.0,47.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,8198.8,1.0
3336,0895-UADGO,0.0,20.0,1.0,0.0,0.0,0.0,0.0,38.274451,-121.259201,4.0,3.0,0.0,0.0,46.0,2.0,1.0,0.0,1.0,2.0,82.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,5173.76,0.0
3337,3276-HDUEG,0.0,47.0,0.0,0.0,1.0,0.0,0.0,36.19204239161876,-118.046695,1.0,3.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,239.61,2.0
3338,7892-QVYKW,0.0,38.0,0.0,0.0,1.0,1.0,0.0,36.19204239161876,-118.046695,3.0,3.0,1.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.89,0.0
3339,4322-RCYMT,1.0,69.0,0.0,1.0,0.0,0.0,0.0,36.19204239161876,-118.486056,5.0,3.0,0.0,0.0,32.0,0.0,1.0,0.0,1.0,2.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,787.52,0.0
3340,3457-PQBYH,0.0,64.0,0.0,0.0,1.0,0.0,0.0,33.755039,-116.741796,5.0,3.0,1.0,1.0,6.0,0.0,1.0,1.0,1.0,2.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3044.441077322455,4.0
3341,5857-XRECV,1.0,35.0,0.0,1.0,0.0,1.0,3.0,37.444314,-122.149996,3.0,3.0,0.0,0.0,17.0,0.0,1.0,0.0,1.0,1.0,53.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1622.17,0.0
3342,9518-RWHZL,1.0,35.0,0.0,1.0,0.0,1.0,3.0,33.798266,-118.300237,4.0,3.0,1.0,10.0,8.0,5.0,1.0,0.0,0.0,1.0,57.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,487.58,0.0
3343,6229-LSCKB,1.0,47.0,0.0,1.0,1.0,0.0,0.0,39.141934,-122.770679,4.0,3.0,1.0,3.0,25.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1122.15,0.0
3344,6985-HAYWX,1.0,47.0,0.0,1.0,1.0,0.0,0.0,36.29223,-119.622676,5.0,3.0,0.0,0.0,57.0,0.0,1.0,1.0,1.0,2.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,7053.6900000000005,0.0
3345,5186-SAMNZ,1.0,47.0,0.0,1.0,1.0,0.0,0.0,34.243088,-116.830015,3.0,3.0,0.0,0.0,1.0,5.0,1.0,1.0,1.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,114.74,3.0
3346,1936-CZAKF,0.0,55.0,0.0,0.0,0.0,0.0,0.0,34.122501,-117.320138,3.0,3.0,1.0,0.0,21.0,4.0,1.0,0.0,1.0,1.0,15.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,1985.28,0.0
3347,3323-CPBWR,0.0,45.0,0.0,0.0,1.0,1.0,1.0,34.364153,-118.615583,3.0,3.0,1.0,1.0,41.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1786.1999999999998,0.0
3348,6288-LBEAR,1.0,57.0,0.0,1.0,1.0,1.0,2.0,37.722127,-120.110174,3.0,3.0,0.0,4.0,42.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1246.76,0.0
3349,6345-FZOQH,0.0,50.0,0.0,0.0,0.0,0.0,0.0,38.326215,-122.718742,3.0,3.0,0.0,0.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,25.73,1.0
3350,6010-DDPPW,1.0,35.0,0.0,1.0,0.0,0.0,0.0,33.543835,-119.7549407277953,5.0,3.0,0.0,0.0,41.0,2.0,1.0,1.0,1.0,2.0,16.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5359.39,0.0
3351,0040-HALCW,1.0,46.0,0.0,1.0,1.0,0.0,0.0,39.24124,-120.054765,5.0,3.0,0.0,0.0,66.0,0.0,1.0,1.0,1.0,2.0,25.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,8085.45,3.0
3352,3058-HJCUY,0.0,72.0,0.0,0.0,0.0,0.0,0.0,39.24124,-120.054765,4.0,3.0,0.0,0.0,66.0,0.0,1.0,1.0,1.0,2.0,25.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,8085.45,0.0
3353,7740-KKCXF,0.0,46.0,1.0,0.0,1.0,1.0,3.0,36.19204239161876,-118.182239,4.0,3.0,1.0,2.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,146.62,0.0
3354,3016-KSVCP,0.0,45.0,0.0,0.0,0.0,0.0,0.0,34.067699,-116.903891,4.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60.38,0.0
3355,4915-BFSXL,0.0,76.0,0.0,0.0,0.0,0.0,0.0,34.067699,-116.903891,5.0,3.0,0.0,0.0,44.0,0.0,1.0,0.0,1.0,1.0,17.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3589.82,0.0
3356,4686-GEFRM,1.0,58.0,0.0,1.0,0.0,0.0,0.0,32.825086,-117.199424,1.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,10.0,244.04,1.0
3357,2267-WTPYD,1.0,46.0,0.0,1.0,0.0,0.0,0.0,34.441123,-119.7549407277953,5.0,3.0,0.0,0.0,30.0,3.0,1.0,1.0,1.0,1.0,59.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,80.0,4211.6,0.0
3358,8146-QQKZH,1.0,46.0,0.0,1.0,1.0,1.0,1.0,37.051166,-122.056194,3.0,3.0,1.0,9.0,70.0,1.0,1.0,1.0,1.0,1.0,29.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,80.0,6445.6,0.0
3359,6624-JDRDS,0.0,41.0,0.0,0.0,1.0,0.0,0.0,33.885499,-117.324959,4.0,3.0,1.0,7.0,70.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2217.3500000000004,0.0
3360,0188-GWFLE,0.0,36.0,0.0,0.0,0.0,1.0,0.0,39.082568,-121.55325,4.0,3.0,0.0,0.0,41.0,0.0,1.0,1.0,1.0,1.0,30.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4391.18,0.0
3361,8387-MOJJT,0.0,57.0,0.0,0.0,0.0,0.0,0.0,36.29223,-119.622676,3.0,3.0,0.0,0.0,8.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,226.95,0.0
3362,2792-VPPET,0.0,75.0,0.0,0.0,0.0,0.0,0.0,36.19204239161876,-121.92063,3.0,3.0,0.0,0.0,8.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,,0.0,0.0,1.0,0.0,1.0,1.0,0.0,226.95,0.0
3363,5493-SDRDQ,0.0,57.0,0.0,0.0,0.0,0.0,0.0,36.19204239161876,-118.179971,4.0,3.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,52.52,0.0
3364,4751-ERMAN,1.0,31.0,0.0,1.0,0.0,0.0,0.0,33.601309,-119.7549407277953,3.0,3.0,0.0,0.0,32.0,3.0,1.0,1.0,1.0,2.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2643.83,1.0
3365,5832-XKAES,0.0,47.0,0.0,0.0,0.0,0.0,0.0,33.794209,-118.317354,3.0,3.0,0.0,0.0,32.0,3.0,1.0,1.0,1.0,2.0,21.0,0.0,1.0,0.0,0.0,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2643.83,0.0
3366,1955-IBMMB,1.0,77.0,0.0,1.0,1.0,0.0,0.0,34.057496,-118.413959,3.0,3.0,1.0,3.0,66.0,0.0,1.0,1.0,1.0,2.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,8514.49,0.0
3367,4342-HENTK,1.0,63.0,0.0,1.0,1.0,1.0,2.0,33.698728,-117.67768,1.0,3.0,0.0,1.0,24.0,3.0,1.0,1.0,1.0,1.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1752.63,3.0
3368,7336-RLLRH,0.0,50.0,0.0,0.0,1.0,0.0,0.0,34.048013,-118.293953,5.0,3.0,0.0,0.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,561.5,3.0
3369,3097-IDVPU,0.0,34.0,0.0,0.0,1.0,0.0,0.0,32.957195,-117.202542,2.0,3.0,1.0,1.0,67.0,1.0,1.0,1.0,1.0,3.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3044.441077322455,3.0
3370,8963-MQVYN,1.0,48.0,0.0,1.0,0.0,0.0,0.0,37.17277,-119.2997,3.0,3.0,1.0,0.0,63.0,2.0,0.0,0.0,1.0,1.0,20.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2588.95,0.0
3371,9254-RBFON,0.0,38.0,0.0,0.0,1.0,0.0,0.0,36.19204239161876,-120.339938,5.0,3.0,1.0,2.0,68.0,1.0,1.0,1.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,3426.42,0.0
3372,5651-CPDND,0.0,59.0,0.0,0.0,0.0,0.0,0.0,38.32153,-120.236358,4.0,3.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26.65,0.0
3373,1401-FTHFQ,0.0,20.0,1.0,0.0,1.0,0.0,0.0,33.719221,-118.073596,5.0,3.0,1.0,5.0,23.0,4.0,1.0,1.0,1.0,3.0,48.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1976.94,0.0
3374,2522-WLNSF,1.0,45.0,0.0,1.0,1.0,0.0,0.0,36.460611,-121.852507,3.0,3.0,1.0,5.0,23.0,4.0,1.0,1.0,1.0,3.0,48.0,0.0,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1976.94,0.0
